20,45.85,0.46842,21.115,22.492,0.88176,0.88213,0.10524
21,46.196,0.54286,22.398,21.39,0.90353,0.9036,0.1056
22,36.096,0.3964,24.116,23.24,0.93099,0.93106,0.095079
23,33.118,0.68779,26.352,25.413,0.94239,0.94268,0.091978
24,26.945,0.59407,25.007,26.983,0.86923,0.86934,0.085549
1,28.99,0.57873,5.6745,2.5207,0.91575,0.91532,0.087679
2,31.465,0.41241,14.963,3.341,0.94713,0.94527,0.090256
3,28.803,0.53199,9.5681,3.5476,0.9347,0.92788,0.087484
4,29.879,0.44417,9.2982,5.9271,0.87137,0.87149,0.088605
5,31.41,0.46886,10.94,8.6364,0.89354,0.89364,0.090199
6,33.004,0.443,10.202,7.0764,0.94001,0.94009,0.091859
7,40.787,0.39743,12.324,7.8774,0.91225,0.90991,0.099964
8,43.42,0.40913,16.515,9.0905,0.93988,0.94003,0.10271
9,19.733,0.47901,15.694,11.755,0.86063,0.86077,0.078039
10,22.737,0.33011,13.099,10.363,0.87949,0.87961,0.081167
11,23.595,0.56076,12.889,14.406,0.87635,0.87639,0.08206
12,21.677,0.48822,13.921,13.333,0.88878,0.88889,0.080063
13,15.683,0.56992,14.763,14.347,0.9201,0.92031,0.073821
14,25.156,0.52696,15.234,15.019,0.92846,0.93003,0.083686
15,19.495,0.54943,17.848,18.506,0.90523,0.90534,0.077791
16,23.866,0.35169,17.969,16.586,0.89289,0.89315,0.082343
17,50.978,0.39797,19.338,18.103,0.9045,0.90463,0.11058
18,52.991,0.4553,20.08,20.695,0.8527,0.85274,0.11267
19,44.613,0.51097,20.398,21.032,0.92235,0.92248,0.10395
20,40.97,0.61287,22.123,22.55,0.88486,0.885,0.10015
21,39.861,0.471,22.121,23.459,0.90169,0.90172,0.099
22,38.811,0.62616,23.308,24.496,0.91105,0.91107,0.097906
